id,sales_volume,user_rating
P4293,701,2.14
P4294,621,4.22
P4295,377,1.75
P4296,935,4.36
P4297,942,4.04
P4298,710,1.75
P4299,185,1.39
P4300,716,1.51
P4301,874,2.9
P4302,479,4.76
P4303,294,1.24
P4304,843,3.64
P4305,83,3.7
P4306,197,4.44
P4307,652,3.18
P4308,936,3.72
P4309,578,2.1
P4310,595,4.71
P4311,648,4.57
P4312,722,2.08
P4313,405,4.06
P4314,620,4.35
P4315,769,4.99
P4316,222,4.49
P4317,309,3.97
P4318,127,3.85
P4319,657,3.61
P4320,150,4.91
P4321,591,1.11
P4322,94,4.49
P4323,271,3.66
P4324,471,2.61
P4325,198,4.58
P4326,20,2.59
P4327,33,3.24
P4328,868,1.21
P4329,796,1.38
P4330,231,1.55
P4331,507,4.19
P4332,718,4.45
P4333,877,4.98
P4334,565,3.97
P4335,396,4.2
P4336,428,2.7
P4337,79,3.46
P4338,647,1.67
P4339,582,4.06
P4340,917,3.42
P4341,189,4.74
P4342,754,1.77
P4343,629,3.1
P4344,35,3.1
P4345,120,2.65
P4346,163,2.24
P4347,377,4.45
P4348,474,4.93
P4349,107,3.44
P4350,740,3.05
P4351,123,2.15
P4352,51,4.92
P4353,245,4.32
P4354,885,1.34
P4355,442,2.22
P4356,453,3.63
P4357,151,2.7
P4358,35,2.67
P4359,924,1.4
P4360,169,4.01
P4361,80,1.05
P4362,387,2.53
P4363,14,2.49
P4364,514,3.29
P4365,827,1.63
P4366,858,2.38
P4367,516,4.87
P4368,82,1.04
P4369,311,2.6
P4370,687,2.81
P4371,3,3.16
P4372,719,2.59
P4373,415,2.29
P4374,174,1.99
P4375,336,2.53
P4376,285,3.05
P4377,722,3.06
P4378,965,2.78
P4379,732,3.99
P4380,544,4.23
P4381,322,4.49
P4382,314,2.31
P4383,213,4.46
P4384,617,1.39
P4385,97,2.42
P4386,177,4.93
P4387,163,1.21
P4388,403,4.17
P4389,337,4.31
P4390,798,4.11
P4391,166,1.28
P4392,788,3.81
P4393,306,2.46
P4394,568,3.13
P4395,281,2.8
P4396,358,2.56
P4397,527,1.47
P4398,240,2.09
P4399,239,2.68
P4400,379,2.76
P4401,515,3.13
P4402,466,4.09
P4403,402,1.13
P4404,230,4.32
P4405,246,1.53
P4406,356,3.92
P4407,514,1.96
P4408,808,1.34
P4409,478,1.59
P4410,135,3.34
P4411,653,4.68
P4412,843,4.07
P4413,494,2.61
P4414,35,3.88
P4415,771,3.55
P4416,357,4.71
P4417,93,3.58
P4418,895,2.76
P4419,333,2.43
P4420,358,2.35
P4421,280,2.73
P4422,578,3.99
P4423,57,4.38
P4424,551,2.47
P4425,885,2.05
P4426,651,2.8
P4427,102,4.43
P4428,470,4.76
P4429,368,2.51
P4430,995,1.39
P4431,59,3.09
P4432,40,3.59
P4433,957,3.99
P4434,559,3.07
P4435,777,1.99
P4436,395,2.18
P4437,508,2.59
P4438,84,2.86
P4439,659,4.94
P4440,928,3.47
P4441,287,4.98
P4442,347,1.72
P4443,47,1.95
P4444,643,4.88
P4445,869,1.96
P4446,782,3.39
P4447,5,1.45
P4448,651,3.51
P4449,773,1.07
P4450,669,3.36
P4451,969,4.77
P4452,991,4.19
P4453,630,3.22
P4454,344,4.08
P4455,947,3.84
P4456,238,3.16
P4457,401,3.3
P4458,774,1.66
P4459,255,3.95
P4460,896,3.11
P4461,172,1.33
P4462,26,4.4
P4463,407,2.67
P4464,755,1.75
P4465,492,2.59
P4466,138,2.38
P4467,229,2.75
P4468,964,3.94
P4469,189,4.14
P4470,663,3.86
P4471,239,1.38
P4472,803,4.81
P4473,458,4.99
P4474,172,2.68
P4475,93,2.5
P4476,941,3.74
P4477,943,4.36
P4478,371,1.28
P4479,943,2.75
P4480,563,2.3
P4481,754,4.52
P4482,748,3.56
P4483,606,1.06
P4484,528,3.38
P4485,838,2.01
P4486,835,3.27
P4487,966,3.07
P4488,885,2.95
P4489,330,3.02
P4490,950,3.57
P4491,762,4.93
P4492,626,1.36
P4493,454,3.83
P4494,856,2.72
P4495,272,3.77
P4496,94,4.24
P4497,176,3.95
P4498,704,2.27
P4499,320,4.45
P4500,316,4.7
P4501,848,4.02
P4502,684,2.25
P4503,214,4.28
P4504,747,3.54
P4505,13,3.92
P4506,955,3.87
P4507,603,4.48
P4508,999,4.79
P4509,382,1.3
P4510,207,4.98
P4511,374,1.08
P4512,261,2.96
P4513,614,4.73
P4514,282,1.56
P4515,778,1.53
P4516,929,3.15
P4517,275,1.17
P4518,990,1.97
P4519,837,2.03
P4520,172,3.99
P4521,218,1.69
P4522,290,3.89
P4523,2,4.79
P4524,965,4.44
P4525,305,2.82
P4526,684,4.45
P4527,817,1.47
P4528,824,4.17
P4529,195,2.14
P4530,523,1.77
P4531,28,3.03
P4532,486,3.86
P4533,311,3.02
P4534,689,2.97
P4535,617,3.48
P4536,161,3.38
P4537,14,2.36
P4538,586,4.5
P4539,633,1.88
P4540,981,3.09
P4541,249,1.77
P4542,587,4.52
P4543,287,3.69
P4544,984,4.72
P4545,624,2.98
P4546,931,4.71
P4547,559,2.39
P4548,926,1.66
P4549,742,1.22
P4550,263,2.69
P4551,491,2.13
P4552,482,1.26
P4553,799,4.87
P4554,434,1.07
P4555,641,2.98
P4556,610,1.06
P4557,470,2.11
P4558,298,3.52
P4559,416,1.64
P4560,652,2.76
P4561,621,3.86
P4562,796,1.49
P4563,680,3.6
P4564,227,4.06
P4565,116,2.26
P4566,888,4.73
P4567,626,1.36
P4568,561,4.39
P4569,937,2.73
P4570,696,2.8
P4571,189,4.48
P4572,409,4.17
P4573,677,4.77
P4574,897,3.09
P4575,883,4.77
P4576,1,3.34
P4577,345,2.21
P4578,840,3.33
P4579,507,3.19
P4580,353,2.43
P4581,192,2.35
P4582,961,2.09
P4583,119,1.6
P4584,909,1.08
P4585,84,1.12
P4586,503,1.09
P4587,733,2.04
P4588,144,1.1
P4589,37,1.29
P4590,416,4.18
P4591,513,4.9
P4592,562,4.05
P4593,430,3.51
P4594,179,3.1
P4595,106,3.9
P4596,812,4.37
P4597,533,4.43
P4598,379,3.56
P4599,190,2.54
P4600,759,3.18
P4601,558,3.53
P4602,91,1.08
P4603,497,4.46
P4604,692,1.25
P4605,195,4.65
P4606,809,1.52
P4607,701,4.24
P4608,281,2.09
P4609,349,2.16
P4610,449,1.92
P4611,406,4.2
P4612,213,4.11
P4613,911,4.14
P4614,28,4.52
P4615,842,2.88
P4616,411,3.91
P4617,186,2.43
P4618,843,2.92
P4619,897,3.25
P4620,127,2.33
P4621,765,4.24
P4622,165,2.11
P4623,20,3.72
P4624,309,2.67
P4625,987,4.5
P4626,819,4.63
P4627,91,1.03
P4628,96,3.5
P4629,993,4.45
P4630,918,2.83
P4631,471,4.91
P4632,370,4.71
P4633,897,3.44
P4634,739,4.76
P4635,348,4.03
P4636,695,1.91
P4637,819,4.87
P4638,180,1.61
P4639,784,1.45
P4640,863,2.43
P4641,163,4.29
P4642,989,1.33
P4643,987,3.55
P4644,663,4.49
P4645,131,2.45
P4646,911,3.89
P4647,730,3.35
P4648,432,1.46
P4649,205,3.77
P4650,111,4.92
P4651,106,1.0
P4652,724,4.77
P4653,202,4.37
P4654,975,1.52
P4655,708,3.39
P4656,448,4.39
P4657,761,1.68
P4658,945,4.83
P4659,726,4.5
P4660,767,3.99
P4661,905,4.46
P4662,396,4.02
P4663,973,4.92
P4664,409,4.83
P4665,930,1.74
P4666,126,4.57
P4667,863,2.24
P4668,858,2.41
P4669,663,1.3
P4670,706,3.77
P4671,942,1.78
P4672,802,3.57
P4673,255,3.48
P4674,192,1.83
P4675,126,3.71
P4676,238,2.26
P4677,442,2.5
P4678,1000,4.93
P4679,905,3.33
P4680,658,2.41
P4681,453,2.8
P4682,45,2.41
P4683,328,4.34
P4684,157,2.98
P4685,826,3.5
P4686,301,2.23
P4687,385,1.44
P4688,406,2.69
P4689,392,4.61
P4690,485,3.46
P4691,81,2.05
P4692,310,3.17
P4693,441,1.31
P4694,151,2.18
P4695,608,4.23
P4696,121,4.78
P4697,616,1.18
P4698,844,2.29
P4699,439,1.59
P4700,337,1.43
P4701,852,2.53
P4702,551,1.81
P4703,440,1.64
P4704,873,1.59
P4705,974,3.2
P4706,123,3.65
P4707,576,1.1
P4708,298,2.66
P4709,838,3.95
P4710,384,1.57
P4711,658,2.14
P4712,691,3.4
P4713,72,1.26
P4714,745,1.84
P4715,398,4.82
P4716,321,1.56
P4717,576,1.14
P4718,928,1.77
P4719,611,3.95
P4720,198,3.05
P4721,443,2.25
P4722,398,1.84
P4723,819,1.79
P4724,972,2.05
P4725,320,2.64
P4726,190,2.19
P4727,648,3.98
P4728,552,3.99
P4729,406,1.11
P4730,664,4.51
P4731,462,3.21
P4732,701,3.23
P4733,432,2.81
P4734,725,4.48
P4735,92,1.14
P4736,390,3.86
P4737,661,4.78
P4738,976,3.68
P4739,571,1.94
P4740,767,4.82
P4741,1,2.91
P4742,822,3.11
P4743,343,1.7
P4744,820,3.48
P4745,533,4.91
P4746,410,1.74
P4747,626,2.03
P4748,904,1.03
P4749,300,2.54
P4750,612,1.38
P4751,7,1.04
P4752,218,1.49
P4753,765,1.62
P4754,140,2.53
P4755,412,1.16
P4756,872,4.66
P4757,628,3.34
P4758,430,2.83
P4759,220,2.46
P4760,173,4.98
P4761,657,1.43
P4762,886,2.95
P4763,197,4.41
P4764,199,4.23
P4765,330,3.03
P4766,391,4.48
P4767,195,1.47
P4768,865,4.49
P4769,573,2.37
P4770,289,4.45
P4771,493,1.82
P4772,351,4.46
P4773,255,3.11
P4774,984,1.87
P4775,851,3.97
P4776,549,3.75
P4777,315,1.83
P4778,99,1.54
P4779,882,1.33
P4780,982,2.25
P4781,734,4.44
P4782,713,1.94
P4783,532,2.19
P4784,432,1.59
P4785,299,2.27
P4786,794,3.18
P4787,647,4.69
P4788,639,2.32
P4789,419,3.31
P4790,733,4.92
P4791,798,4.57
P4792,634,2.46
P4793,420,4.12
P4794,952,1.21
P4795,670,1.65
P4796,42,2.08
P4797,666,2.86
P4798,921,3.01
P4799,421,2.41
P4800,681,1.58
P4801,924,2.1
P4802,718,1.17
P4803,579,1.71
P4804,71,2.15
P4805,116,2.41
P4806,347,3.78
P4807,748,1.06
P4808,471,1.8
P4809,255,4.64
P4810,189,3.44
P4811,374,3.81
P4812,717,1.16
P4813,207,3.75
P4814,166,1.39
P4815,827,4.28
P4816,883,4.13
P4817,577,3.36
P4818,260,1.87
P4819,631,2.71
P4820,389,2.62
P4821,620,1.65
P4822,243,3.46
P4823,258,3.3
P4824,955,1.62
P4825,580,2.79
P4826,762,4.41
P4827,355,3.04
P4828,598,4.48
P4829,276,3.5
P4830,565,3.36
P4831,451,1.77
P4832,10,2.49
P4833,355,1.14
P4834,953,3.75
P4835,836,4.79
P4836,518,2.55
P4837,349,4.43
P4838,372,4.99
P4839,554,2.22
P4840,903,1.4
P4841,300,5.0
P4842,705,1.61
P4843,359,1.98
P4844,343,4.36
P4845,316,3.98
P4846,522,4.58
P4847,693,2.74
P4848,230,3.92
P4849,536,1.66
P4850,290,3.39
P4851,107,4.1
P4852,610,2.74
P4853,623,3.55
P4854,184,3.32
P4855,996,4.04
P4856,92,3.47
P4857,260,4.4
P4858,80,2.62
P4859,124,4.14
P4860,881,4.6
P4861,857,2.56
P4862,422,4.23
P4863,696,1.29
P4864,998,3.73
P4865,649,4.86
P4866,879,2.68
P4867,1,2.93
P4868,94,3.87
P4869,597,1.84
P4870,705,1.32
P4871,155,2.27
P4872,287,3.99
P4873,344,4.43
P4874,452,2.84
P4875,585,2.41
P4876,255,2.86
P4877,951,4.13
P4878,384,1.91
P4879,920,1.92
P4880,177,1.26
P4881,594,2.86
P4882,520,1.01
P4883,857,4.46
P4884,657,1.23
P4885,770,3.41
P4886,532,3.46
P4887,748,3.12
P4888,956,3.46
P4889,872,1.39
P4890,892,2.67
P4891,774,2.75
P4892,818,4.78
P4893,170,2.15
P4894,216,2.27
P4895,743,2.0
P4896,922,2.62
P4897,649,2.01
P4898,587,2.41
P4899,838,1.79
P4900,766,1.51
P4901,901,4.13
P4902,891,3.03
P4903,123,1.39
P4904,362,4.41
P4905,518,3.54
P4906,344,3.99
P4907,796,2.82
P4908,105,1.04
P4909,229,1.51
P4910,588,2.89
P4911,579,4.42
P4912,699,4.73
P4913,755,2.36
P4914,861,4.77
P4915,80,4.75
P4916,573,1.43
P4917,138,4.92
P4918,547,2.9
P4919,777,3.45
P4920,638,1.8
P4921,203,1.93
P4922,196,2.0
P4923,280,2.39
P4924,102,3.61
P4925,850,4.91
P4926,489,3.47
P4927,489,2.74
P4928,182,2.81
P4929,724,1.65
P4930,531,1.99
P4931,39,2.75
P4932,584,3.03
P4933,468,3.71
P4934,73,2.85
P4935,718,2.62
P4936,879,2.27
P4937,203,3.67
P4938,125,3.16
P4939,816,1.64
P4940,206,1.5
P4941,754,2.57
P4942,554,1.31
P4943,109,1.59
P4944,140,1.98
P4945,413,4.42
P4946,372,3.73
P4947,608,2.56
P4948,409,4.18
P4949,550,1.45
P4950,76,3.78
P4951,582,4.63
P4952,259,3.47
P4953,828,3.28
P4954,170,4.25
P4955,820,1.58
P4956,98,4.22
P4957,706,3.24
P4958,221,2.5
P4959,738,2.92
P4960,932,2.34
P4961,169,3.71
P4962,993,2.65
P4963,630,1.5
P4964,827,2.46
P4965,313,3.61
P4966,808,4.98
P4967,582,1.66
P4968,39,2.84
P4969,748,2.01
P4970,943,2.91
P4971,58,4.22
P4972,29,1.66
P4973,2,4.28
P4974,983,4.31
P4975,500,4.91
P4976,891,1.31
P4977,311,4.97
P4978,154,3.73
P4979,375,4.92
P4980,712,2.88
P4981,892,3.74
P4982,206,4.95
P4983,25,3.81
P4984,925,2.74
P4985,952,4.98
P4986,311,3.16
P4987,627,3.66
P4988,89,2.28
P4989,243,4.15
P4990,424,4.78
P4991,134,3.33
P4992,517,2.42
P4993,466,1.43
P4994,303,4.59
P4995,91,2.42
P4996,874,2.01
P4997,360,3.34
P4998,841,2.18
P4999,602,4.33
P5000,56,2.35
P5001,425,3.82
P5002,878,2.56
P5003,314,4.45
P5004,491,4.53
P5005,617,3.25
P5006,464,4.76
P5007,901,1.53
P5008,686,3.61
P5009,47,2.38
P5010,559,4.83
P5011,123,2.09
P5012,119,3.23
P5013,160,2.48
P5014,587,2.77
P5015,560,3.24
P5016,98,4.11
P5017,417,4.72
P5018,679,2.45
P5019,749,2.41
P5020,403,1.12
P5021,797,3.56
P5022,937,3.72
P5023,591,3.65
P5024,719,2.43
P5025,625,2.03
P5026,5,4.86
P5027,442,2.65
P5028,687,4.12
P5029,275,2.69
P5030,491,1.74
P5031,211,3.81
P5032,966,4.28
P5033,91,4.18
P5034,150,4.96
P5035,190,2.62
P5036,102,1.32
P5037,501,1.89
P5038,443,3.4
P5039,519,3.67
P5040,313,4.88
P5041,591,4.07
P5042,296,2.86
P5043,835,1.49
P5044,297,1.04
P5045,930,4.25
P5046,574,1.28
P5047,311,2.77
P5048,672,1.85
P5049,632,2.59
P5050,409,4.84
P5051,613,1.87
P5052,242,1.32
P5053,768,1.23
P5054,965,1.07
P5055,217,3.96
P5056,278,1.38
P5057,608,2.06
P5058,507,4.6
P5059,947,1.66
P5060,655,1.03
P5061,698,2.94
P5062,16,4.43
P5063,911,4.72
P5064,872,1.99
P5065,260,2.73
P5066,364,1.26
P5067,710,3.41
P5068,803,1.8
P5069,185,4.22
P5070,669,2.01
P5071,926,3.92
P5072,263,4.22
P5073,940,4.46
P5074,803,1.42
P5075,421,3.06
P5076,346,4.25
P5077,752,4.01
P5078,297,3.86
P5079,640,4.33
P5080,263,3.14
P5081,516,1.54
P5082,441,2.1
P5083,93,2.6
P5084,137,2.58
P5085,516,2.75
P5086,725,2.61
P5087,631,4.72
P5088,94,2.89
P5089,790,2.78
P5090,243,3.32
P5091,846,1.64
P5092,517,4.2
P5093,169,1.84
P5094,773,1.71
P5095,919,2.1
P5096,942,2.72
P5097,913,2.84
P5098,467,3.14
P5099,915,4.86
P5100,320,3.15
P5101,66,3.33
P5102,121,1.86
P5103,140,3.76
P5104,171,1.64
P5105,661,2.08
P5106,532,1.73
P5107,492,3.58
P5108,74,3.85
P5109,894,2.0
P5110,939,3.36
P5111,743,4.95
P5112,634,1.35
P5113,841,3.45
P5114,185,1.08
P5115,62,3.04
P5116,373,4.18
P5117,344,4.12
P5118,659,2.3
P5119,946,3.99
P5120,15,1.22
P5121,432,3.71
P5122,109,4.84
P5123,756,3.12
P5124,826,1.05
P5125,613,2.82
P5126,170,1.61
P5127,531,3.23
P5128,705,1.73
P5129,655,1.62
P5130,630,4.68
P5131,540,1.58
P5132,822,3.09
P5133,69,2.0
P5134,612,4.9
P5135,896,1.89
P5136,142,4.3
P5137,183,4.56
P5138,298,4.74
P5139,653,2.33
P5140,262,3.52
P5141,268,2.9
P5142,518,2.47
P5143,748,3.66
P5144,876,1.53
P5145,915,1.42
P5146,905,1.44
P5147,222,2.56
P5148,645,3.62
P5149,319,2.24
P5150,689,4.1
P5151,10,4.35
P5152,699,3.86
P5153,570,2.33
P5154,492,2.46
P5155,874,3.63
P5156,116,2.75
P5157,997,2.73
P5158,325,4.33
P5159,894,4.25
P5160,916,1.9
P5161,370,3.77
P5162,602,2.13
P5163,79,2.15
P5164,322,4.53
P5165,100,4.64
P5166,135,2.15
P5167,547,2.51
P5168,71,2.19
P5169,75,3.41
P5170,563,4.27
P5171,987,1.79
P5172,223,4.23
P5173,276,3.22
P5174,15,3.27
P5175,14,4.45
P5176,153,2.18
P5177,109,4.97
P5178,921,2.75
P5179,279,4.41
P5180,915,4.92
P5181,397,1.8
P5182,869,3.57
P5183,189,3.7
P5184,959,1.49
P5185,703,1.66
P5186,410,3.79
P5187,767,4.72
P5188,490,2.31
P5189,195,3.6
P5190,874,2.33
P5191,828,4.46
P5192,697,2.31
P5193,527,3.23
P5194,522,3.16
P5195,867,1.83
P5196,540,1.39
P5197,583,1.13
P5198,192,3.01
P5199,886,3.1
P5200,943,2.31
P5201,217,4.98
P5202,80,3.67
P5203,610,4.72
P5204,819,4.22
P5205,33,3.24
P5206,966,4.21
P5207,500,3.72
P5208,84,2.61
P5209,741,4.92
P5210,891,1.22
P5211,68,4.24
P5212,803,3.53
P5213,553,2.37
P5214,853,3.1
P5215,243,2.23
P5216,62,1.22
P5217,54,2.7
P5218,136,2.18
P5219,428,1.14
P5220,514,2.69
P5221,524,4.09
P5222,976,4.56
P5223,748,1.98
P5224,701,1.55
P5225,120,2.45
P5226,231,1.62
P5227,956,1.31
P5228,425,3.37
P5229,501,2.45
P5230,111,3.17
P5231,156,1.99
P5232,295,4.95
P5233,7,4.03
P5234,14,3.42
P5235,906,4.47
P5236,232,3.83
P5237,325,1.14
P5238,454,4.91
P5239,779,1.73
P5240,94,2.01
P5241,835,1.99
P5242,489,4.83
P5243,216,4.13
P5244,252,1.2
P5245,488,2.41
P5246,131,4.49
P5247,884,2.85
P5248,546,4.61
P5249,302,4.27
P5250,796,3.6
P5251,476,2.3
P5252,888,1.66
P5253,531,3.75
P5254,225,4.27
P5255,77,1.13
P5256,68,1.96
P5257,582,1.59
P5258,171,1.13
P5259,157,3.81
P5260,461,4.65
P5261,58,4.57
P5262,641,2.7
P5263,982,4.44
P5264,825,2.7
P5265,944,4.86
P5266,439,1.92
P5267,808,4.38
P5268,606,2.58
P5269,367,4.29
P5270,685,1.97
P5271,838,3.28
P5272,800,4.39
P5273,91,4.68
P5274,691,3.16
P5275,238,2.07
P5276,460,4.95
P5277,110,3.92
P5278,683,3.27
P5279,93,2.97
P5280,294,4.62
P5281,644,4.73
P5282,708,4.71
P5283,955,1.75
P5284,187,3.56
P5285,606,1.65
P5286,765,3.18
P5287,638,1.26
P5288,150,2.77
P5289,68,1.57
P5290,564,2.76
P5291,960,4.32
P5292,529,3.03
P5293,998,1.94
P5294,502,4.06
P5295,754,1.25
P5296,571,4.66
P5297,528,3.97
P5298,508,2.17
P5299,713,4.91
P5300,36,4.72
P5301,235,3.65
P5302,21,3.16
P5303,695,1.37
P5304,359,4.64
P5305,213,1.99
P5306,634,1.03
P5307,183,1.89
P5308,836,3.37
P5309,572,2.88
P5310,332,2.88
P5311,605,3.79
P5312,39,2.75
P5313,840,1.15
P5314,269,1.96
P5315,528,2.98
P5316,790,2.86
P5317,977,4.04
P5318,941,1.85
P5319,237,2.26
P5320,936,1.81
P5321,690,4.0
P5322,626,2.65
P5323,328,4.81
P5324,267,2.77
P5325,929,3.27
P5326,75,1.19
P5327,867,2.29
P5328,242,4.69
P5329,397,1.08
P5330,457,2.63
P5331,217,3.92
P5332,321,4.46
P5333,885,3.18
P5334,927,4.4
P5335,601,4.08
P5336,226,2.18
P5337,568,1.81
P5338,139,1.5
P5339,518,4.66
P5340,722,2.66
P5341,131,1.34
P5342,667,2.0
P5343,512,2.13
P5344,371,2.65
P5345,752,2.65
P5346,11,1.89
P5347,960,4.27
P5348,875,4.85
P5349,622,3.39
P5350,847,1.28
P5351,47,4.06
P5352,141,1.17
P5353,676,4.02
P5354,14,1.64
P5355,651,2.22
P5356,444,3.22
P5357,704,4.48
P5358,550,4.06
P5359,889,1.18
P5360,768,3.39
P5361,774,4.32
P5362,178,3.6
P5363,286,3.46
P5364,944,3.47
P5365,918,2.36
P5366,684,4.61
P5367,58,3.15
P5368,335,3.44
P5369,631,4.46
P5370,510,4.52
P5371,991,2.84
P5372,930,2.29
P5373,922,4.28
P5374,316,3.28
P5375,63,1.63
P5376,158,4.55
P5377,403,3.06
P5378,838,4.44
P5379,345,1.77
P5380,126,2.53
P5381,371,3.16
P5382,578,3.3
P5383,838,3.55
P5384,673,2.66
P5385,776,3.46
P5386,815,2.45
P5387,499,1.63
P5388,841,2.28
P5389,150,2.3
P5390,42,1.12
P5391,272,3.18
P5392,182,4.07
P5393,266,2.77
P5394,252,4.96
P5395,780,2.85
P5396,156,1.54
P5397,263,2.8
P5398,294,1.37
P5399,999,3.47
P5400,759,4.5
P5401,535,1.67
P5402,366,1.1
P5403,590,4.27
P5404,26,4.03
P5405,29,2.54
P5406,701,1.9
P5407,642,2.37
P5408,937,4.82
P5409,673,4.06
P5410,842,3.8
P5411,574,3.08
P5412,952,3.55
P5413,893,2.82
P5414,352,4.18
P5415,358,1.61
P5416,711,2.29
P5417,888,1.32
P5418,414,1.59
P5419,444,1.25
P5420,282,3.86
P5421,190,3.12
P5422,803,1.05
P5423,686,3.72
P5424,234,4.34
P5425,477,3.42
P5426,106,3.07
P5427,920,2.38
P5428,747,4.7
P5429,392,4.48
P5430,447,4.33
P5431,598,4.43
P5432,114,1.07
P5433,728,1.82
P5434,960,2.19
P5435,195,3.67
P5436,417,3.57
P5437,91,2.32
P5438,635,2.65
P5439,354,1.51
P5440,948,4.33
P5441,524,1.96
P5442,421,3.51
P5443,176,4.73
P5444,395,2.61
P5445,507,2.4
P5446,648,1.89
P5447,26,3.36
P5448,674,4.86
P5449,194,1.35
P5450,869,4.64
P5451,210,4.01
P5452,358,4.31
P5453,483,3.55
P5454,357,4.75
P5455,619,2.42
P5456,590,3.78
P5457,896,2.66
P5458,313,2.97
P5459,984,3.06
P5460,161,4.88
P5461,144,2.55
P5462,460,4.95
P5463,306,4.38
P5464,855,2.78
P5465,665,3.68
P5466,392,1.9
P5467,246,1.3
P5468,896,4.99
P5469,877,1.14
P5470,631,3.73
P5471,473,2.24
P5472,727,1.94
P5473,640,1.46
P5474,14,2.3
P5475,872,4.95
P5476,515,2.44
P5477,226,4.65
P5478,526,4.65
P5479,293,3.21
P5480,704,4.07
P5481,590,1.79
P5482,715,4.66
P5483,727,4.28
P5484,789,3.98
P5485,402,3.92
P5486,115,2.4
P5487,590,4.0
P5488,132,3.8
P5489,688,3.79
P5490,833,1.23
P5491,797,2.77
P5492,171,2.1
P5493,524,4.53
P5494,550,3.97
P5495,60,2.18
P5496,63,3.34
P5497,127,1.67
P5498,904,4.55
P5499,83,4.92
P5500,516,2.14
P5501,312,4.26
P5502,103,2.5
P5503,644,3.46
P5504,621,1.6
P5505,889,1.93
P5506,523,4.13
P5507,523,3.61
P5508,506,4.36
P5509,446,1.16
P5510,80,1.4
P5511,783,4.74
P5512,347,3.37
P5513,161,1.06
P5514,451,3.36
P5515,552,1.45
P5516,891,3.9
P5517,924,2.04
P5518,138,1.18
P5519,566,4.35
P5520,82,3.82
P5521,530,2.76
P5522,749,1.58
P5523,726,4.05
P5524,16,1.13
P5525,856,3.82
P5526,560,3.43
P5527,231,3.15
P5528,331,1.6
P5529,692,3.13
P5530,783,3.27
P5531,202,2.36
P5532,669,3.44
P5533,250,3.19
P5534,81,4.05
P5535,831,4.47
P5536,889,1.55
P5537,232,4.73
P5538,765,1.8
P5539,871,4.84
P5540,73,2.17
P5541,395,2.81
P5542,555,3.21
P5543,468,3.71
P5544,754,3.54
P5545,378,1.39
P5546,502,1.84
P5547,119,1.07
P5548,710,4.72
P5549,545,1.23
P5550,585,2.37
P5551,790,3.89
P5552,305,2.04
P5553,821,3.75
P5554,641,2.67
P5555,120,3.44
P5556,622,2.26
P5557,524,3.16
P5558,800,1.99
P5559,321,3.83
P5560,709,2.22
P5561,467,3.67
P5562,723,4.79
P5563,566,1.49
P5564,190,4.8
P5565,362,3.57
P5566,104,3.81
P5567,573,1.33
P5568,869,4.38
P5569,240,1.22
P5570,426,3.72
P5571,575,1.74
P5572,203,1.23
P5573,718,2.86
P5574,103,1.56
P5575,167,4.78
P5576,77,1.86
P5577,355,3.36
P5578,634,2.14
P5579,324,1.27
P5580,463,2.67
P5581,428,4.38
P5582,456,4.08
P5583,880,4.94
P5584,541,3.85
P5585,91,3.07
P5586,596,3.14
P5587,998,2.11
P5588,834,1.3
P5589,402,4.81
P5590,276,4.2
P5591,154,4.17
P5592,329,2.53
P5593,571,2.38
P5594,192,4.81
P5595,189,4.14
P5596,337,1.77
P5597,646,1.03
P5598,377,1.93
P5599,61,4.69
P5600,307,1.34
P5601,528,3.17
P5602,514,1.53
P5603,577,3.46
P5604,841,2.12
P5605,575,4.46
P5606,203,3.54
P5607,427,2.07
P5608,440,4.85
P5609,244,3.5
P5610,966,2.89
P5611,343,2.34
P5612,11,4.5
P5613,938,4.2
P5614,526,2.22
P5615,621,4.51
P5616,541,2.57
P5617,148,4.59
P5618,672,3.98
P5619,727,3.95
P5620,351,3.88
P5621,497,4.35
P5622,492,1.38
P5623,914,2.07
P5624,253,1.34
P5625,938,4.05
P5626,276,3.47
P5627,248,3.31
P5628,979,3.78
P5629,897,2.26
P5630,747,1.12
P5631,63,3.37
P5632,670,2.95
P5633,526,2.62
P5634,562,3.49
P5635,829,4.28
P5636,83,4.08
P5637,931,1.34
P5638,404,2.81
P5639,957,2.24
P5640,381,1.81
P5641,794,2.54
P5642,138,2.64
P5643,47,3.77
P5644,856,3.3
P5645,302,3.13
P5646,611,2.98
P5647,438,1.12
P5648,909,1.02
P5649,230,2.01
P5650,17,2.07
P5651,951,4.91
P5652,83,4.13
P5653,271,3.02
P5654,465,2.46
P5655,214,4.81
P5656,37,2.3
P5657,245,3.01
P5658,993,2.09
P5659,145,1.25
P5660,408,1.82
P5661,235,1.78
P5662,692,1.69
P5663,729,4.19
P5664,227,2.71
P5665,310,2.74
P5666,961,2.33
P5667,17,4.31
P5668,990,1.35
P5669,447,1.75
P5670,145,4.73
P5671,906,1.5
P5672,195,2.49
P5673,265,2.19
P5674,771,4.88
P5675,497,2.22
P5676,446,3.9
P5677,71,4.13
P5678,814,1.4
P5679,196,3.11
P5680,328,1.39
P5681,530,4.16
P5682,787,2.29
P5683,342,4.36
P5684,519,4.39
P5685,612,2.47
P5686,180,4.92
P5687,224,4.49
P5688,352,3.3
P5689,990,3.86
P5690,561,3.38
